key,subset,split,native_side,reader,outcome,resampling,disc_dice,disc_centre_offset,disc_centre_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,truth_disc_width,truth_disc_height,truth_disc_radius,note
train_remidio_img_3659,remidio,train,2185,expert1,graded,"probabilities to native, bilinear, then thresholded",0.949555,8.843499,0.031090,1.000000,17.000000,4.493596,306.000000,267.000000,142.223902,
train_remidio_img_3659,remidio,train,2185,expert2,graded,"probabilities to native, bilinear, then thresholded",0.949218,7.587804,0.025310,-16.000000,2.000000,-3.181845,323.000000,282.000000,149.899343,
train_remidio_img_3659,remidio,train,2185,expert3,graded,"probabilities to native, bilinear, then thresholded",0.972551,4.586144,0.015708,7.000000,-1.000000,0.735147,300.000000,285.000000,145.982351,
train_remidio_img_3659,remidio,train,2185,expert4,graded,"probabilities to native, bilinear, then thresholded",0.948186,6.710065,0.022812,-19.000000,2.000000,-0.356457,326.000000,282.000000,147.073955,
train_remidio_img_3659,remidio,train,2185,expert5,graded,"probabilities to native, bilinear, then thresholded",0.956596,0.463935,0.001601,-9.000000,18.000000,1.797631,316.000000,266.000000,144.919867,
train_remidio_img_3662,remidio,train,2168,expert1,graded,"probabilities to native, bilinear, then thresholded",0.980939,4.372868,0.010191,4.000000,-1.000000,-0.165483,407.000000,447.000000,214.555298,
train_remidio_img_3662,remidio,train,2168,expert2,graded,"probabilities to native, bilinear, then thresholded",0.965785,4.473385,0.010140,-20.000000,-2.000000,-6.200376,431.000000,448.000000,220.590191,
train_remidio_img_3662,remidio,train,2168,expert3,graded,"probabilities to native, bilinear, then thresholded",0.963877,8.605145,0.019623,-5.000000,-7.000000,-4.875337,416.000000,453.000000,219.265152,
train_remidio_img_3662,remidio,train,2168,expert4,graded,"probabilities to native, bilinear, then thresholded",0.954056,11.596812,0.025905,-14.000000,-22.000000,-9.447025,425.000000,468.000000,223.836840,
train_remidio_img_3662,remidio,train,2168,expert5,graded,"probabilities to native, bilinear, then thresholded",0.950594,16.560673,0.038377,-7.000000,-1.000000,-1.374901,418.000000,447.000000,215.764715,
train_remidio_img_3663,remidio,train,2148,expert1,graded,"probabilities to native, bilinear, then thresholded",0.976378,5.092360,0.011648,-9.000000,-2.000000,-4.807151,419.000000,455.000000,218.598529,
train_remidio_img_3663,remidio,train,2148,expert2,graded,"probabilities to native, bilinear, then thresholded",0.927754,10.280603,0.022366,-14.000000,-48.000000,-16.040236,424.000000,501.000000,229.831614,
train_remidio_img_3663,remidio,train,2148,expert3,graded,"probabilities to native, bilinear, then thresholded",0.977223,1.255457,0.002884,-16.000000,7.000000,-3.881270,426.000000,446.000000,217.672648,
train_remidio_img_3663,remidio,train,2148,expert4,graded,"probabilities to native, bilinear, then thresholded",0.957856,5.378054,0.012069,-12.000000,-7.000000,-9.009939,422.000000,460.000000,222.801317,
train_remidio_img_3663,remidio,train,2148,expert5,graded,"probabilities to native, bilinear, then thresholded",0.956886,5.803823,0.013054,-28.000000,0.000000,-8.503614,438.000000,453.000000,222.294992,
train_remidio_img_3664,remidio,train,2254,expert1,graded,"probabilities to native, bilinear, then thresholded",0.983519,2.037465,0.004137,11.000000,-7.000000,1.907816,460.000000,528.000000,246.227227,
train_remidio_img_3664,remidio,train,2254,expert2,graded,"probabilities to native, bilinear, then thresholded",0.968524,4.330154,0.008463,-11.000000,-15.000000,-7.685586,482.000000,536.000000,255.820629,
train_remidio_img_3664,remidio,train,2254,expert3,graded,"probabilities to native, bilinear, then thresholded",0.976203,4.352590,0.008585,-1.000000,-34.000000,-5.357541,472.000000,555.000000,253.492584,
train_remidio_img_3664,remidio,train,2254,expert4,graded,"probabilities to native, bilinear, then thresholded",0.942995,2.408774,0.004585,-26.000000,-34.000000,-14.572008,497.000000,555.000000,262.707051,
train_remidio_img_3664,remidio,train,2254,expert5,graded,"probabilities to native, bilinear, then thresholded",0.966269,11.643997,0.022881,-5.000000,-24.000000,-6.306328,476.000000,545.000000,254.441371,
train_remidio_img_3665,remidio,train,2274,expert1,graded,"probabilities to native, bilinear, then thresholded",0.976290,5.706430,0.011718,-13.000000,-22.000000,-2.901089,470.000000,525.000000,243.494708,
train_remidio_img_3665,remidio,train,2274,expert2,graded,"probabilities to native, bilinear, then thresholded",0.977259,3.679677,0.007496,-16.000000,-15.000000,-4.836632,473.000000,518.000000,245.430251,
train_remidio_img_3665,remidio,train,2274,expert3,graded,"probabilities to native, bilinear, then thresholded",0.964130,10.377466,0.020993,-17.000000,-12.000000,-6.569718,474.000000,515.000000,247.163337,
train_remidio_img_3665,remidio,train,2274,expert4,graded,"probabilities to native, bilinear, then thresholded",0.934357,10.269481,0.019988,-35.000000,-32.000000,-16.291756,492.000000,535.000000,256.885375,
train_remidio_img_3665,remidio,train,2274,expert5,graded,"probabilities to native, bilinear, then thresholded",0.974001,3.163581,0.006439,-11.000000,-14.000000,-5.066084,468.000000,517.000000,245.659703,
train_remidio_img_3666,remidio,train,2164,expert1,graded,"probabilities to native, bilinear, then thresholded",0.975266,6.544847,0.013613,-1.000000,-4.000000,-1.203991,453.000000,508.000000,240.393760,
train_remidio_img_3666,remidio,train,2164,expert2,graded,"probabilities to native, bilinear, then thresholded",0.961257,5.317469,0.010742,-11.000000,-24.000000,-8.319114,463.000000,528.000000,247.508884,
train_remidio_img_3666,remidio,train,2164,expert3,graded,"probabilities to native, bilinear, then thresholded",0.953387,0.022784,0.000045,-19.000000,-30.000000,-11.388542,471.000000,534.000000,250.578311,
train_remidio_img_3666,remidio,train,2164,expert4,graded,"probabilities to native, bilinear, then thresholded",0.927562,3.352635,0.006518,-50.000000,-18.000000,-18.002103,502.000000,522.000000,257.191872,
train_remidio_img_3666,remidio,train,2164,expert5,graded,"probabilities to native, bilinear, then thresholded",0.958155,11.423885,0.023018,-19.000000,-21.000000,-8.958743,471.000000,525.000000,248.148512,
train_remidio_img_3667,remidio,train,2169,expert1,graded,"probabilities to native, bilinear, then thresholded",0.980179,1.411770,0.002972,-4.000000,-6.000000,-1.838500,451.000000,503.000000,237.509073,
train_remidio_img_3667,remidio,train,2169,expert2,graded,"probabilities to native, bilinear, then thresholded",0.955475,6.809626,0.013864,-23.000000,-16.000000,-9.921095,470.000000,513.000000,245.591667,
train_remidio_img_3667,remidio,train,2169,expert3,graded,"probabilities to native, bilinear, then thresholded",0.958069,9.565511,0.019500,-13.000000,-23.000000,-9.598804,460.000000,520.000000,245.269377,
train_remidio_img_3667,remidio,train,2169,expert4,graded,"probabilities to native, bilinear, then thresholded",0.918447,15.171263,0.029673,-39.000000,-35.000000,-19.972687,486.000000,532.000000,255.643259,
train_remidio_img_3667,remidio,train,2169,expert5,graded,"probabilities to native, bilinear, then thresholded",0.961333,7.504300,0.015662,-26.000000,10.000000,-3.902820,473.000000,487.000000,239.573393,
train_remidio_img_3668,remidio,train,2187,expert1,graded,"probabilities to native, bilinear, then thresholded",0.977225,5.667078,0.013361,-2.000000,-4.000000,-0.786455,429.000000,428.000000,212.072253,
train_remidio_img_3668,remidio,train,2187,expert2,graded,"probabilities to native, bilinear, then thresholded",0.968300,0.810593,0.001861,0.000000,-18.000000,-6.537418,427.000000,442.000000,217.823216,
train_remidio_img_3668,remidio,train,2187,expert3,graded,"probabilities to native, bilinear, then thresholded",0.964324,10.871464,0.025366,-5.000000,-9.000000,-3.003775,432.000000,433.000000,214.289572,
train_remidio_img_3668,remidio,train,2187,expert4,graded,"probabilities to native, bilinear, then thresholded",0.936685,7.726374,0.017179,-29.000000,-21.000000,-13.596660,456.000000,445.000000,224.882458,
train_remidio_img_3668,remidio,train,2187,expert5,graded,"probabilities to native, bilinear, then thresholded",0.955344,2.227084,0.005101,-4.000000,-20.000000,-7.024954,431.000000,444.000000,218.310752,
train_remidio_img_3669,remidio,train,2199,expert1,graded,"probabilities to native, bilinear, then thresholded",0.974574,2.376185,0.006109,-6.000000,7.000000,2.356328,403.000000,386.000000,194.495716,
train_remidio_img_3669,remidio,train,2199,expert2,graded,"probabilities to native, bilinear, then thresholded",0.962910,9.461554,0.023528,-12.000000,-3.000000,-4.215657,409.000000,396.000000,201.067701,
train_remidio_img_3669,remidio,train,2199,expert3,graded,"probabilities to native, bilinear, then thresholded",0.976184,3.374464,0.008449,-9.000000,-3.000000,-2.843973,406.000000,396.000000,199.696017,
train_remidio_img_3669,remidio,train,2199,expert4,graded,"probabilities to native, bilinear, then thresholded",0.906396,17.995830,0.041636,-43.000000,-25.000000,-19.256871,440.000000,418.000000,216.108915,
train_remidio_img_3669,remidio,train,2199,expert5,graded,"probabilities to native, bilinear, then thresholded",0.954027,2.776012,0.006966,-21.000000,12.000000,-2.388374,418.000000,381.000000,199.240418,
train_remidio_img_3670,remidio,train,2163,expert1,graded,"probabilities to native, bilinear, then thresholded",0.977176,4.015325,0.009851,-3.000000,17.000000,2.246146,385.000000,428.000000,203.795087,
train_remidio_img_3670,remidio,train,2163,expert2,graded,"probabilities to native, bilinear, then thresholded",0.929945,7.219906,0.016383,-29.000000,-27.000000,-14.307125,411.000000,472.000000,220.348357,
train_remidio_img_3670,remidio,train,2163,expert3,graded,"probabilities to native, bilinear, then thresholded",0.963598,7.499477,0.017682,-20.000000,-4.000000,-6.023515,402.000000,449.000000,212.064748,
train_remidio_img_3670,remidio,train,2163,expert4,graded,"probabilities to native, bilinear, then thresholded",0.951890,15.760613,0.037833,-3.000000,-2.000000,-2.252488,385.000000,447.000000,208.293721,
train_remidio_img_3670,remidio,train,2163,expert5,graded,"probabilities to native, bilinear, then thresholded",0.962855,11.562618,0.027714,-12.000000,2.000000,-2.562478,394.000000,443.000000,208.603710,
train_remidio_img_3671,remidio,train,2179,expert1,graded,"probabilities to native, bilinear, then thresholded",0.971435,3.456726,0.008100,-9.000000,-18.000000,-3.667585,397.000000,470.000000,213.384526,
train_remidio_img_3671,remidio,train,2179,expert2,graded,"probabilities to native, bilinear, then thresholded",0.937661,11.168848,0.025110,-46.000000,2.000000,-12.680410,434.000000,450.000000,222.397351,
train_remidio_img_3671,remidio,train,2179,expert3,graded,"probabilities to native, bilinear, then thresholded",0.963385,2.928316,0.006764,-20.000000,-9.000000,-6.748126,408.000000,461.000000,216.465067,
train_remidio_img_3671,remidio,train,2179,expert4,graded,"probabilities to native, bilinear, then thresholded",0.936565,9.670119,0.021766,-14.000000,-20.000000,-12.423349,402.000000,472.000000,222.140290,
train_remidio_img_3671,remidio,train,2179,expert5,graded,"probabilities to native, bilinear, then thresholded",0.953320,8.989045,0.020487,-21.000000,-20.000000,-9.668670,409.000000,472.000000,219.385611,
train_remidio_img_3672,remidio,train,2170,expert1,graded,"probabilities to native, bilinear, then thresholded",0.965601,7.771168,0.020354,-2.000000,27.000000,2.163759,374.000000,392.000000,190.896278,
train_remidio_img_3672,remidio,train,2170,expert2,graded,"probabilities to native, bilinear, then thresholded",0.972254,4.224281,0.010702,-6.000000,7.000000,-4.293447,378.000000,412.000000,197.353484,
train_remidio_img_3672,remidio,train,2170,expert3,graded,"probabilities to native, bilinear, then thresholded",0.941382,4.382742,0.010727,-23.000000,-7.000000,-11.224122,395.000000,426.000000,204.284159,
train_remidio_img_3672,remidio,train,2170,expert4,graded,"probabilities to native, bilinear, then thresholded",0.907779,8.317701,0.019639,-27.000000,-24.000000,-18.706552,399.000000,443.000000,211.766589,
train_remidio_img_3672,remidio,train,2170,expert5,graded,"probabilities to native, bilinear, then thresholded",0.966364,4.123977,0.010496,-7.000000,11.000000,-3.395443,379.000000,408.000000,196.455479,
train_remidio_img_3673,remidio,train,2172,expert1,graded,"probabilities to native, bilinear, then thresholded",0.982505,2.446376,0.005845,-3.000000,3.000000,-1.774302,399.000000,445.000000,209.260343,
train_remidio_img_3673,remidio,train,2172,expert2,graded,"probabilities to native, bilinear, then thresholded",0.968960,2.041079,0.004768,-12.000000,-14.000000,-6.543425,408.000000,462.000000,214.029466,
train_remidio_img_3673,remidio,train,2172,expert3,graded,"probabilities to native, bilinear, then thresholded",0.963566,3.235336,0.007533,-24.000000,-8.000000,-7.261294,420.000000,456.000000,214.747335,
train_remidio_img_3673,remidio,train,2172,expert4,graded,"probabilities to native, bilinear, then thresholded",0.930799,4.266745,0.009593,-20.000000,-43.000000,-14.891271,416.000000,491.000000,222.377312,
train_remidio_img_3673,remidio,train,2172,expert5,graded,"probabilities to native, bilinear, then thresholded",0.966912,3.468515,0.008109,-9.000000,-5.000000,-6.369349,405.000000,453.000000,213.855390,
train_remidio_img_3674,remidio,train,2296,expert1,graded,"probabilities to native, bilinear, then thresholded",0.983940,1.419205,0.003484,-9.000000,5.000000,-1.637317,403.000000,415.000000,203.684942,
train_remidio_img_3674,remidio,train,2296,expert2,graded,"probabilities to native, bilinear, then thresholded",0.953906,5.562641,0.013248,-31.000000,-20.000000,-7.893073,425.000000,440.000000,209.940698,
train_remidio_img_3674,remidio,train,2296,expert3,graded,"probabilities to native, bilinear, then thresholded",0.969185,1.859348,0.004499,-15.000000,6.000000,-4.575978,409.000000,414.000000,206.623603,
train_remidio_img_3674,remidio,train,2296,expert4,graded,"probabilities to native, bilinear, then thresholded",0.901516,14.818756,0.033566,-46.000000,-19.000000,-18.689702,440.000000,439.000000,220.737327,
train_remidio_img_3674,remidio,train,2296,expert5,graded,"probabilities to native, bilinear, then thresholded",0.964601,5.365369,0.012816,-7.000000,-19.000000,-7.283437,401.000000,439.000000,209.331063,
train_remidio_img_3675,remidio,train,2333,expert1,graded,"probabilities to native, bilinear, then thresholded",0.970727,4.870331,0.012045,-2.000000,16.000000,3.214699,399.000000,422.000000,202.169684,
train_remidio_img_3675,remidio,train,2333,expert2,graded,"probabilities to native, bilinear, then thresholded",0.966347,4.014435,0.009542,-12.000000,5.000000,-4.970585,409.000000,433.000000,210.354967,
train_remidio_img_3675,remidio,train,2333,expert3,graded,"probabilities to native, bilinear, then thresholded",0.955374,6.912677,0.016299,-8.000000,-16.000000,-6.667607,405.000000,454.000000,212.051989,
train_remidio_img_3675,remidio,train,2333,expert4,graded,"probabilities to native, bilinear, then thresholded",0.917812,7.252708,0.016260,-37.000000,-23.000000,-17.634701,434.000000,461.000000,223.019083,
